annual_income,is_bpl,rural,household_size,age,gender,education_level,employment_status,applied_other_scheme_before,benefited_other_scheme_before,state,avg_income_per_capita,literacy_rate,poverty_rate,sc_population,sc_literacy_rate,sc_population_share_among_sc,priority_score
157132.96191841632,1,0,8,19.332138536785532,Female,Primary,Unemployed,0,0,Odisha                    ,102166.0,0.729,0.0819,7188463.0,0.6902           ,0.0415,0.9310719206651649
20000.0,1,1,5,57.807396553723265,Female,Secondary,Salaried,0,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.9347984644642042
20000.0,0,1,6,51.40764969721454,Female,Secondary,Casual Labor,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.7139354689582658
44005.82585035916,1,1,7,30.40663149357587,Male,Secondary,Unemployed,0,0,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.7363763516653848
36920.59885512132,1,1,3,29.815885095818402,Female,Graduate,Casual Labor,0,1,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.5455731375802537
57766.062284187086,1,1,6,46.923703938758734,Male,Primary,Self Employed,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,1.0
54895.4165156852,0,1,7,31.30669878966382,Male,None,Casual Labor,0,0,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.7230578398482856
54466.236279547324,1,1,5,57.70627248051245,Male,Primary,Self Employed,0,0,Maharashtra               ,183704.0,0.823,0.1735,13275898.0,0.7966           ,0.0766,0.6784418142664306
77074.05319647686,1,0,2,32.94552590521618,Male,Graduate,Salaried,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,1.0
67779.10180418308,1,1,2,44.989666391205226,Female,Secondary,Salaried,0,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,1.0
73521.19561693982,0,0,3,36.39284605781594,Female,Graduate,Self Employed,0,0,Bihar                     ,43605.0,0.618,0.3374,16567325.0,0.4865           ,0.0956,0.5952723618442484
59573.976998310354,0,1,3,24.010793681991185,Female,Graduate,Unemployed,0,0,Madhya Pradesh            ,103654.0,0.697,0.3165,11342320.0,0.6616           ,0.0654,0.8494863740860059
68014.72939622373,0,1,6,18.0,Male,Secondary,Casual Labor,1,0,Rajasthan                 ,115122.0,0.661,0.2105,12221593.0,0.5975           ,0.0705,0.9823907114145498
29630.95106468185,1,0,4,40.14422150802596,Female,Primary,Self Employed,1,1,Maharashtra               ,183704.0,0.823,0.1735,13275898.0,0.7966           ,0.0766,0.3679749448395937
92746.77086797402,1,1,3,20.521031067647325,Female,Secondary,Salaried,1,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.7829474059486521
27658.46671346307,1,0,1,31.817030562171986,Male,None,Unemployed,0,1,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.4665324513151311
103260.60339293245,1,1,2,33.20030022439768,Male,Primary,Self Employed,1,0,Rajasthan                 ,115122.0,0.661,0.2105,12221593.0,0.5975           ,0.0705,0.9526712501001249
174976.2994620709,0,1,3,31.05906254355099,Female,None,Casual Labor,0,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.6605919050854913
103419.45907247812,0,1,5,19.264403584643453,Male,Graduate,Salaried,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.4187397119293013
53062.46894020109,0,0,3,46.461033367519036,Female,Secondary,Salaried,0,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.5041781512028023
44636.69374824949,0,0,5,35.626197033834885,Female,Graduate,Casual Labor,0,0,Madhya Pradesh            ,103654.0,0.697,0.3165,11342320.0,0.6616           ,0.0654,0.7120353178872871
86600.7659293821,0,1,8,31.61958690723997,Female,Secondary,Casual Labor,1,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.7600752935925383
42846.55996607933,1,1,1,49.01395260222975,Male,None,Casual Labor,0,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,1.0
20000.0,1,1,2,39.92458770885247,Male,Graduate,Salaried,1,0,Bihar                     ,43605.0,0.618,0.3374,16567325.0,0.4865           ,0.0956,0.798472643802684
36084.56816935822,0,0,5,45.010695426983546,Female,Secondary,Unemployed,0,0,Madhya Pradesh            ,103654.0,0.697,0.3165,11342320.0,0.6616           ,0.0654,0.7530021217997366
127572.77321215266,1,0,5,18.0,Female,None,Self Employed,0,0,Odisha                    ,102166.0,0.729,0.0819,7188463.0,0.6902           ,0.0415,0.6305758961628501
205572.74529100212,1,1,6,48.14208700411244,Female,None,Casual Labor,0,0,Gujarat                   ,212821.0,0.78,0.1663,4074447.0,0.7918           ,0.0235,0.5847972905853027
132300.20287510534,1,0,4,35.53896682958246,Female,Secondary,Self Employed,1,0,Karnataka                 ,221310.0,0.754,0.2091,10474992.0,0.6533           ,0.0604,0.665786239443624
30002.019500791463,0,1,4,35.92694057654073,Male,Secondary,Casual Labor,0,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.6248624104003725
54821.8895615106,1,1,2,41.81923717421859,Male,None,Casual Labor,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.952404860611483
36636.81510325897,1,1,5,43.19705226371324,Male,Primary,Unemployed,0,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.7088437136409873
126757.94777866668,0,1,3,31.325561778897185,Female,Primary,Casual Labor,1,0,Maharashtra               ,183704.0,0.823,0.1735,13275898.0,0.7966           ,0.0766,0.6569627932151313
70938.09455359347,1,1,6,27.954529292856016,Female,Secondary,Casual Labor,0,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.6537819450741211
91707.76510678827,0,0,1,52.2576829430612,Female,Primary,Unemployed,0,0,Jammu & Kashmir           ,102803.0,0.677,0.1035,924991.0,0.7016           ,0.0053,0.5630614940683032
167643.24289771737,1,1,8,27.254865743717563,Male,Graduate,Casual Labor,1,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.4033623941883631
44359.407326791996,1,0,3,30.65613659641618,Male,Graduate,Salaried,0,0,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.7529683761769566
20000.0,1,0,6,31.060328119553414,Male,Secondary,Casual Labor,0,0,Madhya Pradesh            ,103654.0,0.697,0.3165,11342320.0,0.6616           ,0.0654,0.8017221934650595
20000.0,1,1,3,23.31599105234498,Male,Primary,Unemployed,1,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.7693985402788844
52292.4777107047,1,1,8,24.62796781191951,Male,Secondary,Casual Labor,0,1,Maharashtra               ,183704.0,0.823,0.1735,13275898.0,0.7966           ,0.0766,0.2696523409749847
20000.0,1,1,3,34.026969116612506,Female,Primary,Casual Labor,0,0,Maharashtra               ,183704.0,0.823,0.1735,13275898.0,0.7966           ,0.0766,0.7689443520759665
69384.39894764833,1,0,3,52.47644443863822,Female,Secondary,Casual Labor,1,1,Gujarat                   ,212821.0,0.78,0.1663,4074447.0,0.7918           ,0.0235,0.5072084029180263
64094.21245505044,0,0,10,53.6394757734101,Female,Secondary,Casual Labor,1,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.5033288053517831
38417.40686649719,1,0,5,48.94750871856915,Male,Primary,Casual Labor,0,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.8657342851648591
21958.804576121423,1,1,5,31.40735371855686,Male,Secondary,Salaried,0,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.9292772299563168
31436.217383532752,0,1,2,21.717219417350314,Female,Primary,Self Employed,0,0,Maharashtra               ,183704.0,0.823,0.1735,13275898.0,0.7966           ,0.0766,0.6771642960242519
58366.52156644635,0,1,4,32.25736112223823,Female,None,Casual Labor,1,0,Karnataka                 ,221310.0,0.754,0.2091,10474992.0,0.6533           ,0.0604,0.7755621810437174
22487.91424903766,1,1,8,34.874069560144555,Female,Primary,Self Employed,1,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.7787119928145205
20000.0,0,1,3,46.98379549070761,Female,Secondary,Unemployed,1,0,Madhya Pradesh            ,103654.0,0.697,0.3165,11342320.0,0.6616           ,0.0654,1.0
20000.0,1,1,6,26.523238722631202,Male,Secondary,Casual Labor,0,0,Bihar                     ,43605.0,0.618,0.3374,16567325.0,0.4865           ,0.0956,1.0
216152.19029699892,1,1,3,38.153127570556656,Female,Secondary,Casual Labor,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.7638284284758489
63396.15042663394,0,0,4,31.61241669083924,Female,Primary,Unemployed,0,0,Jharkhand                 ,71071.0,0.664,0.3696,3985644.0,0.5589           ,0.023,0.6908960647738374
140677.78039598814,1,1,5,32.37679158964084,Male,None,Casual Labor,0,0,Bihar                     ,43605.0,0.618,0.3374,16567325.0,0.4865           ,0.0956,1.0
20000.0,1,0,4,48.6659531340156,Female,Secondary,Salaried,0,0,Chhattisgarh              ,104788.0,0.703,0.3993,3274269.0,0.7076           ,0.0189,1.0
232184.14420657174,0,0,8,38.90163228621059,Female,None,Salaried,1,0,Rajasthan                 ,115122.0,0.661,0.2105,12221593.0,0.5975           ,0.0705,0.5111232519397904
31308.636395678222,1,0,7,38.205371529908895,Male,Secondary,Casual Labor,0,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.783840772257782
58429.41058357086,0,1,3,45.373939466583025,Female,None,Salaried,0,0,Gujarat                   ,212821.0,0.78,0.1663,4074447.0,0.7918           ,0.0235,0.7171794375026993
105462.4602187136,1,1,5,47.52384943202376,Female,Graduate,Casual Labor,0,1,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.4799475960043262
72288.51342626751,0,1,5,37.410087305604506,Female,None,Casual Labor,0,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.560398682470945
51095.38732297902,1,1,9,22.008353805863237,Male,None,Casual Labor,1,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.6423314054515128
20567.977844625475,0,1,6,18.034178745679487,Female,Secondary,Unemployed,0,0,Haryana                   ,229065.0,0.758,0.1168,5113615.0,0.6685           ,0.0295,0.6131882745022166
222744.18157515264,1,1,2,43.880237549662475,Female,Graduate,Self Employed,1,0,Maharashtra               ,183704.0,0.823,0.1735,13275898.0,0.7966           ,0.0766,0.733245003139167
51221.017421491764,1,1,4,57.77494871257676,Male,Primary,Self Employed,1,0,Odisha                    ,102166.0,0.729,0.0819,7188463.0,0.6902           ,0.0415,0.8787733986972674
34529.56766877453,1,1,5,41.37358257918682,Male,Secondary,Self Employed,0,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,1.0
63950.56405541956,1,1,7,43.60503099571668,Female,Secondary,Casual Labor,1,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.9052679353533585
123329.34315302354,0,0,5,35.664935259266535,Female,Graduate,Unemployed,0,0,Tripura                   ,119789.0,0.872,0.0569,654918.0,0.8945           ,0.00378,0.5556485021353172
90759.49690876078,0,0,7,18.0,Male,Secondary,Casual Labor,0,0,Maharashtra               ,183704.0,0.823,0.1735,13275898.0,0.7966           ,0.0766,0.24355422764361842
22754.34680617636,0,0,3,34.55619919658827,Male,Secondary,Casual Labor,0,1,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.5254718713435875
28841.629235900302,0,1,2,26.81815843994274,Male,Graduate,Unemployed,0,0,Punjab                    ,149193.0,0.758,0.1378,8860179.0,0.6481           ,0.0512,0.499860351949585
20445.699591218425,1,1,3,30.317908959075364,Male,None,Casual Labor,0,0,Rajasthan                 ,115122.0,0.661,0.2105,12221593.0,0.5975           ,0.0705,0.6876498275372933
85115.43318423365,0,1,6,19.824006923869202,Male,Primary,Self Employed,1,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.7273157678366219
57783.711768070156,1,0,2,39.868134651243615,Male,Secondary,Self Employed,1,0,Karnataka                 ,221310.0,0.754,0.2091,10474992.0,0.6533           ,0.0604,0.8816463404543723
42283.15313390679,0,1,7,43.55116864418058,Male,Primary,Salaried,0,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.6945219940241475
111281.04038619236,1,1,9,18.0,Male,Graduate,Casual Labor,0,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.7760847707646925
63305.461175947414,0,0,5,48.35370951960387,Female,None,Casual Labor,0,0,Maharashtra               ,183704.0,0.823,0.1735,13275898.0,0.7966           ,0.0766,0.38953625598894204
39268.39874158607,0,0,4,45.98099474894047,Female,Secondary,Unemployed,0,0,Haryana                   ,229065.0,0.758,0.1168,5113615.0,0.6685           ,0.0295,0.5797809698146679
156369.60357335856,0,1,1,24.262231473900115,Female,Secondary,Salaried,0,0,Odisha                    ,102166.0,0.729,0.0819,7188463.0,0.6902           ,0.0415,0.471589125875779
34959.73563012571,1,1,6,18.145326117163282,Male,None,Unemployed,1,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.8358199887148361
79117.02130232344,0,1,2,26.73383329474888,Male,None,Unemployed,0,0,Madhya Pradesh            ,103654.0,0.697,0.3165,11342320.0,0.6616           ,0.0654,0.7149179943755937
45368.93267294019,0,1,1,32.62804746636084,Female,None,Unemployed,0,0,Himachal Pradesh          ,183333.0,0.828,0.0806,1729252.0,0.7892           ,0.0099,0.8359656259017552
116566.19316039233,0,0,5,36.5813491888145,Male,Graduate,Salaried,1,1,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.0
90544.80797648923,0,0,3,27.2248669747672,Female,Graduate,Casual Labor,0,1,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.002794355059453968
72762.42949448773,1,1,3,18.0,Male,Graduate,Self Employed,0,0,Madhya Pradesh            ,103654.0,0.697,0.3165,11342320.0,0.6616           ,0.0654,0.813914855575155
164603.37236063977,0,1,4,23.10378741592092,Male,Primary,Casual Labor,1,0,Rajasthan                 ,115122.0,0.661,0.2105,12221593.0,0.5975           ,0.0705,0.37702175381127667
20000.0,1,0,5,45.92828561794784,Male,Primary,Unemployed,1,1,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.5088144526285079
144726.5360129618,1,0,5,20.468200347839723,Male,Primary,Self Employed,0,0,Rajasthan                 ,115122.0,0.661,0.2105,12221593.0,0.5975           ,0.0705,0.6490827744342839
25282.550857400856,1,1,4,37.29868085604653,Male,None,Self Employed,0,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.9077752054048219
72715.96170535407,1,0,4,46.883030303731616,Female,Secondary,Salaried,0,1,Rajasthan                 ,115122.0,0.661,0.2105,12221593.0,0.5975           ,0.0705,0.19060342270400926
89671.46209096747,0,1,2,20.25896463400842,Female,Secondary,Salaried,0,0,Haryana                   ,229065.0,0.758,0.1168,5113615.0,0.6685           ,0.0295,0.5086227344916718
34997.45935903236,0,1,6,47.78322778361166,Female,Graduate,Casual Labor,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.8629458285017246
46245.208885526925,1,1,4,43.78474343490353,Male,Primary,Casual Labor,1,0,Haryana                   ,229065.0,0.758,0.1168,5113615.0,0.6685           ,0.0295,0.6941143042436891
97663.38927003292,0,0,2,18.077102152284688,Female,Secondary,Unemployed,0,1,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.30786545547914174
81956.60269578948,1,1,5,20.521718178075176,Female,None,Salaried,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,1.0
53795.76153796489,1,1,6,35.26275324174846,Male,Secondary,Casual Labor,0,0,Bihar                     ,43605.0,0.618,0.3374,16567325.0,0.4865           ,0.0956,0.8874514052637154
100483.10857363415,0,0,6,25.860674374884688,Male,Primary,Unemployed,1,1,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.0
178693.97288241627,1,1,9,27.6362139973236,Female,None,Casual Labor,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.683758995509476
51338.79454862762,1,0,8,24.62022607213406,Male,Primary,Salaried,0,1,Maharashtra               ,183704.0,0.823,0.1735,13275898.0,0.7966           ,0.0766,0.20417807225753987
54545.75299328928,0,1,2,24.405004280731003,Female,Primary,Self Employed,0,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.6425202436970967
130771.7059121786,1,1,3,47.34814746861761,Female,Primary,Casual Labor,1,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.8503635687652243
60611.00035755549,1,0,4,28.64662809295417,Male,Primary,Casual Labor,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.7717530704068167
56106.46867307452,0,1,2,35.907113232744926,Male,Primary,Self Employed,1,1,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.29560365614106776
113169.07557016521,1,0,4,34.29829241104141,Male,Graduate,Casual Labor,1,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,1.0
77838.32545447019,1,0,3,46.97284680894226,Female,Secondary,Casual Labor,0,1,Bihar                     ,43605.0,0.618,0.3374,16567325.0,0.4865           ,0.0956,0.63159017303389
140900.48473993098,1,0,3,31.234387027302667,Male,Graduate,Self Employed,1,1,Rajasthan                 ,115122.0,0.661,0.2105,12221593.0,0.5975           ,0.0705,0.19843605850990467
26402.197287757717,1,1,3,20.714230740700614,Female,None,Unemployed,0,0,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.7661029769264855
75520.76742176437,0,0,1,36.92489821411805,Female,Secondary,Self Employed,1,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.4874431941219982
20000.0,1,1,6,29.723261443042603,Female,Primary,Casual Labor,1,0,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,1.0
